longitude,time,humidity,temperature,windspeed,soundvalue,distance,,latitude
7.575757, 8:15:48,63,9,-0.09,10,84,0,51.974952
7.575887, 8:15:53,0,0,-0.19,10,86,0,51.974952
7.575887, 8:15:53,63,9,-0.19,10,86,0,51.974906
7.575918, 8:15:58,0,0,0.01,12,88,0,51.974906
7.575918, 8:15:58,63,9,0.01,12,88,0,51.974887
7.575953, 8:16:3,0,0,0.11,13,90,0,51.974887
7.575953, 8:16:3,63,9,0.11,13,90,0,51.974895
7.575967, 8:16:8,0,0,-0.09,9,91,0,51.974895
7.575967, 8:16:8,63,9,-0.09,9,91,0,51.974895
7.575967, 8:16:13,0,0,-0.09,11,92,0,51.974895
7.575967, 8:16:13,63,9,-0.09,11,92,0,51.974929
7.57588, 8:16:18,0,0,0.01,11,92,0,51.974929
7.57588, 8:16:18,64,9,0.01,11,92,0,51.974941
7.575858, 8:16:23,0,0,-0.19,15,93,0,51.974941
7.575858, 8:16:23,64,9,-0.19,15,93,0,51.974937
7.57584, 8:16:28,0,0,-0.09,13,94,0,51.974937
7.57584, 8:16:28,64,10,-0.09,13,94,0,51.974945
7.575777, 8:16:33,0,0,-0.09,21,96,0,51.974945
7.575777, 8:16:33,64,9,-0.09,21,96,0,51.974964
7.575718, 8:16:38,0,0,-0.09,12,96,0,51.974964
7.575718, 8:16:38,64,9,-0.09,12,96,0,51.975009
7.575585, 8:16:43,0,0,0.01,15,98,0,51.975009
7.575585, 8:16:43,64,10,0.01,15,98,0,51.975025
7.57552, 8:16:48,0,0,-0.19,10,99,0,51.975025
7.57552, 8:16:48,64,10,-0.19,10,99,0,51.97504
7.575462, 8:16:53,0,0,-0.09,11,100,0,51.97504
7.575462, 8:16:53,64,10,-0.09,11,100,0,51.975078
7.575307, 8:16:58,0,0,-0.19,10,101,0,51.975078
7.575307, 8:16:58,64,10,-0.19,10,101,0,51.975143
7.575067, 8:17:3,0,0,-0.19,13,102,0,51.975143
7.575067, 8:17:3,64,9,-0.19,13,102,0,51.975219
7.574808, 8:17:8,0,0,-0.09,13,103,0,51.975219
7.574808, 8:17:8,64,10,-0.09,13,103,0,51.975276
7.574612, 8:17:13,0,0,-0.09,12,103,0,51.975276
7.574612, 8:17:13,64,9,-0.09,12,103,0,51.975261
7.574692, 8:17:18,0,0,-0.09,12,103,0,51.975261
7.574692, 8:17:18,65,10,-0.09,12,103,0,51.975116
7.575191, 8:17:23,0,0,-0.09,11,104,0,51.975116
7.575191, 8:17:23,65,10,-0.09,11,104,0,51.975093
7.57529, 8:17:28,0,0,0.01,15,105,0,51.975093
7.57529, 8:17:28,65,10,0.01,15,105,0,51.97488
7.575937, 8:17:33,0,0,-0.09,11,105,0,51.97488
7.575937, 8:17:33,65,10,-0.09,11,105,0,51.974784
7.576197, 8:17:38,0,0,-0.19,10,106,0,51.974784
7.576197, 8:17:38,65,10,-0.19,10,106,0,51.974773
7.576287, 8:17:43,0,0,0.01,11,107,0,51.974773
7.576287, 8:17:43,65,10,0.01,11,107,0,51.974746
7.576368, 8:17:48,0,0,0.01,11,109,0,51.974746
7.576368, 8:17:48,65,10,0.01,11,109,0,51.974773
7.576308, 8:17:53,0,0,0.01,10,110,0,51.974773
7.576308, 8:17:53,65,10,0.01,10,110,0,51.974895
7.575942, 8:17:58,0,0,0.01,11,112,0,51.974895
7.575942, 8:17:58,65,10,0.01,11,112,0,51.974906
7.575897, 8:18:3,0,0,-0.19,8,115,0,51.974906
7.575897, 8:18:3,65,10,-0.19,8,115,0,51.974987
7.575716, 8:18:8,0,0,0.01,9,116,0,51.974987
7.575716, 8:18:8,65,10,0.01,9,116,0,51.975036
7.575603, 8:18:13,0,0,-0.19,11,118,0,51.975036
7.575603, 8:18:13,65,10,-0.19,11,118,0,51.975055
7.575588, 8:18:18,0,0,-0.19,8,120,0,51.975055
7.575588, 8:18:18,65,10,-0.19,8,120,0,51.975036
7.57558, 8:18:23,0,0,-0.19,9,122,0,51.975036
7.57558, 8:18:23,65,10,-0.19,9,122,0,51.974998
7.575615, 8:18:28,0,0,-0.09,9,123,0,51.974998
7.575615, 8:18:28,65,10,-0.09,9,123,0,51.975044
7.575548, 8:18:33,0,0,-0.19,13,125,0,51.975044
7.575548, 8:18:33,65,10,-0.19,13,125,0,51.975086
7.575525, 8:18:38,0,0,-0.29,7,125,0,51.975086
7.575525, 8:18:38,65,10,-0.29,7,125,0,51.975131
7.575505, 8:18:43,0,0,-0.09,11,124,0,51.975131
7.575505, 8:18:43,65,10,-0.09,11,124,0,51.975204
7.575407, 8:18:48,0,0,-0.09,8,122,0,51.975204
7.575407, 8:18:48,65,10,-0.09,8,122,0,51.975227
7.575333, 8:18:53,0,0,-0.09,11,123,0,51.975227
7.575333, 8:18:53,66,10,-0.09,11,123,0,51.97525
7.575213, 8:18:58,0,0,-0.09,11,121,0,51.97525
7.575213, 8:18:58,66,10,-0.09,11,121,0,51.975273
7.575018, 8:19:3,0,0,-0.09,10,119,0,51.975273
7.575018, 8:19:3,66,10,-0.09,10,119,0,51.975326
7.574792, 8:19:8,0,0,-0.19,10,120,0,51.975326
7.574792, 8:19:8,66,10,-0.19,10,120,0,51.975318
7.574763, 8:19:13,0,0,-0.09,10,118,0,51.975318
7.574763, 8:19:13,66,10,-0.09,10,118,0,51.975357
7.574563, 8:19:18,0,0,-0.09,11,116,0,51.975357
7.574563, 8:19:18,66,10,-0.09,11,116,0,51.97541
7.574398, 8:19:23,0,0,-0.09,8,117,0,51.97541
7.574398, 8:19:23,66,10,-0.09,8,117,0,51.975223
7.574922, 8:19:28,0,0,-0.19,8,116,0,51.975223
7.574922, 8:19:28,66,10,-0.19,8,116,0,51.975078
7.575222, 8:19:33,0,0,-0.19,12,115,0,51.975078
7.575222, 8:19:33,66,10,-0.19,12,115,0,51.975078
7.575228, 8:19:38,0,0,-0.19,9,115,0,51.975078
7.575228, 8:19:38,66,10,-0.19,9,115,0,51.975025
7.575465, 8:19:43,0,0,-0.38,8,115,0,51.975025
7.575465, 8:19:43,66,10,-0.38,8,115,0,51.974971
7.575617, 8:19:48,0,0,-0.09,11,114,0,51.974971
7.575617, 8:19:48,66,9,-0.09,11,114,0,51.974933
7.575655, 8:19:53,0,0,-0.19,10,115,0,51.974933
7.575655, 8:19:53,66,9,-0.19,10,115,0,51.974895
7.575713, 8:19:58,0,0,-0.19,10,116,0,51.974895
7.575713, 8:19:58,66,10,-0.19,10,116,0,51.974884
7.575685, 8:20:3,0,0,0.01,10,115,0,51.974884
7.575685, 8:20:3,66,9,0.01,10,115,0,51.974895
7.57567, 8:20:8,0,0,-0.09,10,116,0,51.974895
7.57567, 8:20:8,66,9,-0.09,10,116,0,51.974876
7.575706, 8:20:13,0,0,-0.29,10,117,0,51.974876
7.575706, 8:20:13,66,9,-0.29,10,117,0,51.974792
7.575742, 8:20:18,0,0,-0.09,12,118,0,51.974792
7.575742, 8:20:18,66,9,-0.09,12,118,0,51.974685
7.575752, 8:20:23,0,0,-0.09,8,120,0,51.974685
7.575752, 8:20:23,66,9,-0.09,8,120,0,51.974613
7.575748, 8:20:28,0,0,-0.19,11,121,0,51.974613
7.575748, 8:20:28,66,9,-0.19,11,121,0,51.974617
7.575726, 8:20:33,0,0,-0.19,8,123,0,51.974617
7.575726, 8:20:33,66,9,-0.19,8,123,0,51.974571
7.575831, 8:20:38,0,0,-0.09,10,124,0,51.974571
7.575831, 8:20:38,66,9,-0.09,10,124,0,51.974617
7.575767, 8:20:43,0,0,-0.29,12,125,0,51.974617
7.575767, 8:20:43,66,9,-0.29,12,125,0,51.974666
7.575688, 8:20:48,0,0,0.01,10,127,0,51.974666
7.575688, 8:20:48,67,9,0.01,10,127,0,51.9747
7.575696, 8:20:53,0,0,0.11,8,128,0,51.9747
7.575696, 8:20:53,67,9,0.11,8,128,0,51.974792
7.57568, 8:20:58,0,0,-0.09,10,129,0,51.974792
7.57568, 8:20:58,67,9,-0.09,10,129,0,51.9748
7.575648, 8:21:3,0,0,-0.19,10,130,0,51.9748
7.575648, 8:21:3,67,9,-0.19,10,130,0,51.974842
7.57558, 8:21:8,0,0,0.2,8,130,0,51.974842
7.57558, 8:21:8,67,9,0.2,8,130,0,51.974864
7.575541, 8:21:13,0,0,0.5,10,130,0,51.974864
7.575541, 8:21:13,67,9,0.5,10,130,0,51.974964
7.575473, 8:21:18,0,0,0.2,14,130,0,51.974964
7.575473, 8:21:18,67,9,0.2,14,130,0,51.974964
7.57545, 8:21:23,0,0,0.11,9,130,0,51.974964
7.57545, 8:21:23,67,10,0.11,9,130,0,51.974956
7.575442, 8:21:28,0,0,-0.09,11,130,0,51.974956
7.575442, 8:21:28,67,9,-0.09,11,130,0,51.974948
7.575442, 8:21:33,0,0,-0.19,12,130,0,51.974948
7.575442, 8:21:33,67,10,-0.19,12,130,0,51.974971
7.575423, 8:21:38,0,0,-0.19,15,131,0,51.974971
7.575423, 8:21:38,67,10,-0.19,15,131,0,51.974971
7.575423, 8:21:43,0,0,-0.09,12,131,0,51.974971
7.575423, 8:21:43,67,9,-0.09,12,131,0,51.974941
7.57545, 8:21:48,0,0,-0.19,15,132,0,51.974941
7.57545, 8:21:48,67,9,-0.19,15,132,0,51.974891
7.57545, 8:21:53,0,0,-0.09,16,134,0,51.974891
7.57545, 8:21:53,67,9,-0.09,16,134,0,51.97488
7.575415, 8:21:58,0,0,-0.19,13,136,0,51.97488
7.575415, 8:21:58,67,9,-0.19,13,136,0,51.974864
7.575425, 8:22:3,0,0,-0.19,17,137,0,51.974864
7.575425, 8:22:3,67,9,-0.19,17,137,0,51.974845
7.57537, 8:22:8,0,0,-0.19,17,139,0,51.974845
7.57537, 8:22:8,67,10,-0.19,17,139,0,51.9748
7.575308, 8:22:13,0,0,-0.09,15,140,0,51.9748
7.575308, 8:22:13,67,10,-0.09,15,140,0,51.9748
7.575395, 8:22:18,0,0,0.11,14,141,0,51.9748
7.575395, 8:22:18,67,10,0.11,14,141,0,51.974868
7.575435, 8:22:23,0,0,0.01,19,143,0,51.974868
7.575435, 8:22:23,67,10,0.01,19,143,0,51.974868
7.575435, 8:22:28,0,0,-0.19,18,145,0,51.974868
7.575435, 8:22:28,67,10,-0.19,18,145,0,51.974868
7.575435, 8:22:33,0,0,-0.09,18,146,0,51.974868
7.575435, 8:22:33,67,10,-0.09,18,146,0,51.974868
7.575435, 8:22:38,0,0,-0.19,18,147,0,51.974868
7.575435, 8:22:38,68,10,-0.19,18,147,0,51.974914
7.575493, 8:22:43,0,0,-0.09,20,149,0,51.974914
7.575493, 8:22:43,67,9,-0.09,20,149,0,51.974929
7.57547, 8:22:48,0,0,-0.09,16,150,0,51.974929
7.57547, 8:22:48,67,10,-0.09,16,150,0,51.974929
7.57547, 8:22:53,0,0,-0.29,18,151,0,51.974929
7.57547, 8:22:53,68,10,-0.29,18,151,0,51.974937
7.575445, 8:22:58,0,0,-0.19,20,151,0,51.974937
7.575445, 8:22:58,68,9,-0.19,20,151,0,51.974922
7.575403, 8:23:3,0,0,-0.19,17,151,0,51.974922
7.575403, 8:23:3,68,10,-0.19,17,151,0,51.974929
7.575415, 8:23:8,0,0,-0.19,21,150,0,51.974929
7.575415, 8:23:8,68,10,-0.19,21,150,0,51.974975
7.575443, 8:23:13,0,0,-0.19,21,149,0,51.974975
7.575443, 8:23:13,68,10,-0.19,21,149,0,51.974918
7.57561, 8:23:18,0,0,-0.09,21,149,0,51.974918
7.57561, 8:23:18,68,10,-0.09,21,149,0,51.97488
7.575728, 8:23:23,0,0,-0.09,21,148,0,51.97488
7.575728, 8:23:23,68,9,-0.09,21,148,0,51.974834
7.575713, 8:23:28,0,0,-0.09,23,147,0,51.974834
7.575713, 8:23:28,68,9,-0.09,23,147,0,51.974918
7.575622, 8:23:33,0,0,-0.09,24,147,0,51.974918
7.575622, 8:23:33,68,9,-0.09,24,147,0,51.974945
7.575535, 8:23:38,0,0,-0.19,24,146,0,51.974945
7.575535, 8:23:38,68,10,-0.19,24,146,0,51.974964
7.575493, 8:23:43,0,0,0.01,19,145,0,51.974964
7.575493, 8:23:43,68,10,0.01,19,145,0,51.975009
7.575447, 8:23:48,0,0,-0.19,23,144,0,51.975009
7.575447, 8:23:48,68,10,-0.19,23,144,0,51.975013
7.575423, 8:23:53,0,0,-0.09,19,143,0,51.975013
7.575423, 8:23:53,68,10,-0.09,19,143,0,51.974994
7.575425, 8:23:58,0,0,-0.19,17,142,0,51.974994
7.575425, 8:23:58,68,10,-0.19,17,142,0,51.974983
7.57543, 8:24:3,0,0,-0.09,19,141,0,51.974983
7.57543, 8:24:3,68,10,-0.09,19,141,0,51.974903
7.575455, 8:24:8,0,0,-0.19,18,140,0,51.974903
7.575455, 8:24:8,68,10,-0.19,18,140,0,51.974819
7.575525, 8:24:13,0,0,-0.09,18,139,0,51.974819
7.575525, 8:24:13,68,10,-0.09,18,139,0,51.974784
7.575553, 8:24:18,0,0,-0.09,18,137,0,51.974784
7.575553, 8:24:18,68,10,-0.09,18,137,0,51.9748
7.575531, 8:24:23,0,0,-0.19,18,136,0,51.9748
7.575531, 8:24:23,68,10,-0.19,18,136,0,51.974826
7.575515, 8:24:28,0,0,0.01,18,134,0,51.974826
7.575515, 8:24:28,68,10,0.01,18,134,0,51.974868
7.575467, 8:24:33,0,0,-0.29,15,133,0,51.974868
7.575467, 8:24:33,68,9,-0.29,15,133,0,51.974975
7.575501, 8:24:38,0,0,-0.19,17,131,0,51.974975
7.575501, 8:24:38,68,10,-0.19,17,131,0,51.975017
7.575493, 8:24:43,0,0,-0.19,16,130,0,51.975017
7.575493, 8:24:43,68,10,-0.19,16,130,0,51.975082
7.575521, 8:24:48,0,0,-0.19,15,128,0,51.975082
7.575521, 8:24:48,68,9,-0.19,15,128,0,51.975112
7.57552, 8:24:53,0,0,-0.09,16,127,0,51.975112
7.57552, 8:24:53,69,9,-0.09,16,127,0,51.975101
7.575495, 8:24:58,0,0,-0.19,15,125,0,51.975101
7.575495, 8:24:58,69,9,-0.19,15,125,0,51.975082
7.57556, 8:25:3,0,0,-0.09,15,124,0,51.975082
7.57556, 8:25:3,69,9,-0.09,15,124,0,51.975074
7.57561, 8:25:8,0,0,-0.19,19,123,0,51.975074
7.57561, 8:25:8,69,9,-0.19,19,123,0,51.975055
7.575743, 8:25:13,0,0,-0.19,17,121,0,51.975055
7.575743, 8:25:13,69,9,-0.19,17,121,0,51.975036
7.575795, 8:25:18,0,0,-0.09,16,120,0,51.975036
7.575795, 8:25:18,69,9,-0.09,16,120,0,51.975009
7.575865, 8:25:23,0,0,-0.09,16,118,0,51.975009
7.575865, 8:25:23,69,9,-0.09,16,118,0,51.975021
7.575803, 8:25:28,0,0,-0.19,19,117,0,51.975021
7.575803, 8:25:28,69,9,-0.19,19,117,0,51.974983
7.57578, 8:25:33,0,0,-0.09,17,115,0,51.974983
7.57578, 8:25:33,69,9,-0.09,17,115,0,51.974929
7.575811, 8:25:38,0,0,-0.09,16,114,0,51.974929
7.575811, 8:25:38,69,9,-0.09,16,114,0,51.974975
7.575728, 8:25:43,0,0,0.01,18,114,0,51.974975
7.575728, 8:25:43,69,9,0.01,18,114,0,51.975028
7.575648, 8:25:48,0,0,-0.19,17,114,0,51.975028
7.575648, 8:25:48,69,9,-0.19,17,114,0,51.975105
7.575479, 8:25:53,0,0,-0.19,15,114,0,51.975105
7.575479, 8:25:53,69,9,-0.19,15,114,0,51.975151
7.575365, 8:25:58,0,0,-0.19,17,115,0,51.975151
7.575365, 8:25:58,69,9,-0.19,17,115,0,51.975177
7.575282, 8:26:3,0,0,-0.09,16,115,0,51.975177
7.575282, 8:26:3,69,9,-0.09,16,115,0,51.975234
7.575212, 8:26:8,0,0,0.3,17,116,0,51.975234
7.575212, 8:26:8,69,9,0.3,17,116,0,51.975322
7.575222, 8:26:13,0,0,0.01,18,116,0,51.975322
7.575222, 8:26:13,69,9,0.01,18,116,0,51.975315
7.575278, 8:26:18,0,0,0.11,18,116,0,51.975315
7.575278, 8:26:18,69,9,0.11,18,116,0,51.975318
7.575232, 8:26:23,0,0,-0.19,19,116,0,51.975318
7.575232, 8:26:23,69,9,-0.19,19,116,0,51.975311
7.575273, 8:26:28,0,0,0.01,17,115,0,51.975311
7.575273, 8:26:28,69,9,0.01,17,115,0,51.975261
7.575338, 8:26:33,0,0,-0.29,16,115,0,51.975261
7.575338, 8:26:33,69,9,-0.29,16,115,0,51.975215
7.575352, 8:26:38,0,0,-0.09,18,114,0,51.975215
7.575352, 8:26:38,69,9,-0.09,18,114,0,51.975196
7.575318, 8:26:43,0,0,-0.19,18,114,0,51.975196
7.575318, 8:26:43,69,9,-0.19,18,114,0,51.975246
7.575225, 8:26:48,0,0,-0.19,17,115,0,51.975246
7.575225, 8:26:48,69,9,-0.19,17,115,0,51.975292
7.57517, 8:26:53,0,0,0.01,17,115,0,51.975292
7.57517, 8:26:53,69,9,0.01,17,115,0,51.975326
7.575187, 8:26:58,0,0,0.2,17,115,0,51.975326
7.575187, 8:26:58,70,9,0.2,17,115,0,51.975376
7.575173, 8:27:3,0,0,0.01,17,117,0,51.975376
7.575173, 8:27:3,70,9,0.01,17,117,0,51.975406
7.575149, 8:27:8,0,0,0.01,21,119,0,51.975406
7.575149, 8:27:8,70,9,0.01,21,119,0,51.975406
7.575131, 8:27:13,0,0,-0.09,17,119,0,51.975406
7.575131, 8:27:13,70,9,-0.09,17,119,0,51.975391
7.575109, 8:27:18,0,0,-0.19,19,121,0,51.975391
7.575109, 8:27:18,70,9,-0.19,19,121,0,51.975322
7.575165, 8:27:23,0,0,-0.19,20,123,0,51.975322
7.575165, 8:27:23,70,9,-0.19,20,123,0,51.975288
7.575092, 8:27:28,0,0,-0.19,18,122,0,51.975288
7.575092, 8:27:28,70,9,-0.19,18,122,0,51.97525
7.5751, 8:27:33,0,0,0.01,19,124,0,51.97525
7.5751, 8:27:33,70,9,0.01,19,124,0,51.975204
7.575217, 8:27:38,0,0,-0.19,18,123,0,51.975204
7.575217, 8:27:38,70,9,-0.19,18,123,0,51.975151
7.575338, 8:27:43,0,0,0.2,19,124,0,51.975151
7.575338, 8:27:43,70,9,0.2,19,124,0,51.97512
7.575388, 8:27:48,0,0,0.01,22,125,0,51.97512
7.575388, 8:27:48,70,9,0.01,22,125,0,51.975059
7.575473, 8:27:53,0,0,-0.09,19,125,0,51.975059
7.575473, 8:27:53,70,9,-0.09,19,125,0,51.974998
7.575541, 8:27:58,0,0,-0.09,18,126,0,51.974998
7.575541, 8:27:58,70,9,-0.09,18,126,0,51.974956
7.575618, 8:28:3,0,0,-0.09,21,128,0,51.974956
7.575618, 8:28:3,70,9,-0.09,21,128,0,51.974891
7.575718, 8:28:8,0,0,0.01,23,129,0,51.974891
7.575718, 8:28:8,70,9,0.01,23,129,0,51.974864
7.576002, 8:28:13,0,0,0.2,22,131,0,51.974864
7.576002, 8:28:13,70,9,0.2,22,131,0,51.974876
7.576045, 8:28:18,0,0,0.11,26,132,0,51.974876
7.576045, 8:28:18,70,9,0.11,26,132,0,51.974899
7.576032, 8:28:23,0,0,0.2,20,134,0,51.974899
7.576032, 8:28:23,70,9,0.2,20,134,0,51.97491
7.576007, 8:28:28,0,0,0.2,23,134,0,51.97491
7.576007, 8:28:28,70,9,0.2,23,134,0,51.97491
7.576005, 8:28:33,0,0,0.11,22,136,0,51.97491
7.576005, 8:28:33,70,9,0.11,22,136,0,51.974929
7.575843, 8:28:38,0,0,-0.09,21,135,0,51.974929
7.575843, 8:28:38,70,9,-0.09,21,135,0,51.974906
7.575708, 8:28:43,0,0,-0.19,19,136,0,51.974906
7.575708, 8:28:43,70,9,-0.19,19,136,0,51.97491
7.575573, 8:28:48,0,0,-0.19,18,135,0,51.97491
7.575573, 8:28:48,71,9,-0.19,18,135,0,51.975059
7.57544, 8:28:53,0,0,-0.29,18,134,0,51.975059
7.57544, 8:28:53,71,9,-0.29,18,134,0,51.975147
7.575368, 8:28:58,0,0,-0.19,22,135,0,51.975147
7.575368, 8:28:58,71,9,-0.19,22,135,0,51.97517
7.57536, 8:29:3,0,0,-0.09,20,136,0,51.97517
7.57536, 8:29:3,71,9,-0.09,20,136,0,51.975177
7.575342, 8:29:8,0,0,-0.09,20,136,0,51.975177
7.575342, 8:29:8,71,9,-0.09,20,136,0,51.975173
7.575366, 8:29:13,0,0,-0.19,21,138,0,51.975173
7.575366, 8:29:13,71,9,-0.19,21,138,0,51.975185
7.575397, 8:29:18,0,0,-0.19,20,139,0,51.975185
7.575397, 8:29:18,71,9,-0.19,20,139,0,51.975177
7.575388, 8:29:23,0,0,-0.19,18,141,0,51.975177
7.575388, 8:29:23,71,9,-0.19,18,141,0,51.975215
7.575353, 8:29:28,0,0,0.01,17,143,0,51.975215
7.575353, 8:29:28,71,9,0.01,17,143,0,51.975204
7.575336, 8:29:33,0,0,-0.19,18,145,0,51.975204
7.575336, 8:29:33,71,9,-0.19,18,145,0,51.975143
7.575368, 8:29:38,0,0,-0.19,19,147,0,51.975143
7.575368, 8:29:38,71,9,-0.19,19,147,0,51.975177
7.575355, 8:29:43,0,0,-0.29,16,150,0,51.975177
7.575355, 8:29:43,71,9,-0.29,16,150,0,51.975139
7.575376, 8:29:48,0,0,-0.09,19,151,0,51.975139
7.575376, 8:29:48,71,9,-0.09,19,151,0,51.975124
7.57543, 8:29:53,0,0,0.01,19,152,0,51.975124
7.57543, 8:29:53,71,9,0.01,19,152,0,51.975109
7.575435, 8:29:58,0,0,-0.09,16,151,0,51.975109
7.575435, 8:29:58,71,9,-0.09,16,151,0,51.975101
7.575427, 8:30:3,0,0,-0.19,17,151,0,51.975101
7.575427, 8:30:3,71,9,-0.19,17,151,0,51.97507
7.575459, 8:30:8,0,0,-0.19,16,149,0,51.97507
7.575459, 8:30:8,71,9,-0.19,16,149,0,51.975067
7.575415, 8:30:13,0,0,-0.09,16,148,0,51.975067
7.575415, 8:30:13,71,9,-0.09,16,148,0,51.975082
7.575362, 8:30:18,0,0,-0.19,16,147,0,51.975082
7.575362, 8:30:18,71,9,-0.19,16,147,0,51.975112
7.575278, 8:30:23,0,0,-0.09,15,146,0,51.975112
7.575278, 8:30:23,71,9,-0.09,15,146,0,51.97512
7.575267, 8:30:28,0,0,-0.29,16,145,0,51.97512
7.575267, 8:30:28,71,9,-0.29,16,145,0,51.975116
7.57526, 8:30:33,0,0,-0.29,17,145,0,51.975116
7.57526, 8:30:33,71,9,-0.29,17,145,0,51.975124
7.575262, 8:30:38,0,0,0.01,13,145,0,51.975124
7.575262, 8:30:38,71,9,0.01,13,145,0,51.975124
7.575267, 8:30:43,0,0,-0.09,15,145,0,51.975124
7.575267, 8:30:43,71,9,-0.09,15,145,0,51.975143
7.575262, 8:30:48,0,0,-0.19,17,145,0,51.975143
7.575262, 8:30:48,71,9,-0.19,17,145,0,51.975189
7.575243, 8:30:53,0,0,-0.09,17,144,0,51.975189
7.575243, 8:30:53,71,9,-0.09,17,144,0,51.975212
7.575253, 8:30:58,0,0,-0.29,11,142,0,51.975212
7.575253, 8:30:58,71,9,-0.29,11,142,0,51.975173
7.575268, 8:31:3,0,0,-0.29,14,141,0,51.975173
7.575268, 8:31:3,71,9,-0.29,14,141,0,51.975154
7.57527, 8:31:8,0,0,0.01,15,139,0,51.975154
7.57527, 8:31:8,71,9,0.01,15,139,0,51.975154
7.57527, 8:31:13,0,0,0.01,16,139,0,51.975154
7.57527, 8:31:13,72,9,0.01,16,139,0,51.975154
7.57527, 8:31:18,0,0,0.11,15,140,0,51.975154
7.57527, 8:31:18,72,9,0.11,15,140,0,51.975128
7.575213, 8:31:23,0,0,-0.19,15,142,0,51.975128
7.575213, 8:31:23,72,9,-0.19,15,142,0,51.975135
7.575238, 8:31:28,0,0,0.2,15,145,0,51.975135
7.575238, 8:31:28,72,9,0.2,15,145,0,51.975139
7.575267, 8:31:33,0,0,0.11,14,147,0,51.975139
7.575267, 8:31:33,72,9,0.11,14,147,0,51.975135
7.575247, 8:31:38,0,0,0.01,13,150,0,51.975135
7.575247, 8:31:38,72,9,0.01,13,150,0,51.975143
7.575227, 8:31:43,0,0,0.3,14,152,0,51.975143
7.575227, 8:31:43,72,9,0.3,14,152,0,51.975143
7.575245, 8:31:48,0,0,0.3,14,154,0,51.975143
7.575245, 8:31:48,72,9,0.3,14,154,0,51.975128
7.575218, 8:31:53,0,0,0.2,14,156,0,51.975128
7.575218, 8:31:53,72,9,0.2,14,156,0,51.975124
7.575185, 8:31:58,0,0,0.01,11,157,0,51.975124
7.575185, 8:31:58,72,9,0.01,11,157,0,51.97512
7.575165, 8:32:3,0,0,-0.09,13,158,0,51.97512
7.575165, 8:32:3,72,9,-0.09,13,158,0,51.97507
7.575163, 8:32:8,0,0,-0.09,12,157,0,51.97507
7.575163, 8:32:8,72,9,-0.09,12,157,0,51.975013
7.575173, 8:32:13,0,0,-0.09,11,155,0,51.975013
7.575173, 8:32:13,72,9,-0.09,11,155,0,51.974964
7.57521, 8:32:18,0,0,-0.19,13,153,0,51.974964
7.57521, 8:32:18,72,9,-0.19,13,153,0,51.974952
7.575233, 8:32:23,0,0,-0.09,11,152,0,51.974952
7.575233, 8:32:23,72,9,-0.09,11,152,0,51.974952
7.575233, 8:32:28,0,0,-0.19,12,150,0,51.974952
7.575233, 8:32:28,72,9,-0.19,12,150,0,51.974979
7.57524, 8:32:33,0,0,-0.09,11,149,0,51.974979
7.57524, 8:32:33,72,9,-0.09,11,149,0,51.975051
7.575272, 8:32:38,0,0,-0.19,11,147,0,51.975051
7.575272, 8:32:38,72,9,-0.19,11,147,0,51.97509
7.575325, 8:32:43,0,0,0.3,11,145,0,51.97509
7.575325, 8:32:43,72,9,0.3,11,145,0,51.975154
7.575382, 8:32:48,0,0,0.2,13,144,0,51.975154
7.575382, 8:32:48,72,9,0.2,13,144,0,51.975105
7.57535, 8:32:53,0,0,0.01,11,142,0,51.975105
7.57535, 8:32:53,72,9,0.01,11,142,0,51.975093
7.575315, 8:32:58,0,0,0.01,10,140,0,51.975093
7.575315, 8:32:58,72,9,0.01,10,140,0,51.975051
7.575285, 8:33:3,0,0,-0.09,12,138,0,51.975051
7.575285, 8:33:3,72,9,-0.09,12,138,0,51.975025
7.575258, 8:33:8,0,0,-0.19,12,137,0,51.975025
7.575258, 8:33:8,72,9,-0.19,12,137,0,51.974998
7.575243, 8:33:13,0,0,-0.19,10,136,0,51.974998
7.575243, 8:33:13,72,9,-0.19,10,136,0,51.974979
7.575268, 8:33:18,0,0,-0.29,10,135,0,51.974979
7.575268, 8:33:18,72,9,-0.29,10,135,0,51.97499
7.575322, 8:33:23,0,0,-0.19,11,133,0,51.97499
7.575322, 8:33:23,72,9,-0.19,11,133,0,51.97499
7.57539, 8:33:28,0,0,-0.09,14,133,0,51.97499
7.57539, 8:33:28,72,9,-0.09,14,133,0,51.97499
7.575428, 8:33:33,0,0,-0.19,10,132,0,51.97499
7.575428, 8:33:33,73,9,-0.19,10,132,0,51.975002
7.575443, 8:33:38,0,0,-0.19,12,132,0,51.975002
7.575443, 8:33:38,72,9,-0.19,12,132,0,51.975006
7.575445, 8:33:43,0,0,-0.19,13,132,0,51.975006
7.575445, 8:33:43,72,9,-0.19,13,132,0,51.97499
7.575443, 8:33:48,0,0,-0.19,12,131,0,51.97499
7.575443, 8:33:48,73,9,-0.19,12,131,0,51.974987
7.57544, 8:33:53,0,0,-0.09,11,131,0,51.974987
7.57544, 8:33:53,73,9,-0.09,11,131,0,51.97499
7.575438, 8:33:58,0,0,-0.09,12,130,0,51.97499
7.575438, 8:33:58,73,9,-0.09,12,130,0,51.97496
7.575479, 8:34:3,0,0,-0.09,12,128,0,51.97496
7.575479, 8:34:3,73,9,-0.09,12,128,0,51.974952
